"","year","emissions"
"870","2819",16985.8765481185
"871","2820",16985.8765481185
"872","2821",16985.8765481185
"873","2822",16985.8765481185
"874","2823",16985.8765481185
"875","2824",16985.8765481185
"876","2825",16985.8765481185
"877","2826",16985.8765481185
"878","2827",16985.8765481185
"879","2828",16985.8765481185
"880","2829",16985.8765481185
"881","2830",16985.8765481185
"882","2831",16985.8765481185
"883","2832",16985.8765481185
"884","2833",16985.8765481185
"885","2834",16985.8765481185
"886","2835",16985.8765481185
"887","2836",16985.8765481185
"888","2837",16985.8765481185
"889","2838",16985.8765481185
"890","2839",16985.8765481185
"891","2840",16985.8765481185
"892","2841",16985.8765481185
"893","2842",16985.8765481185
"894","2843",16985.8765481185
"895","2844",16985.8765481185
"896","2845",16985.8765481185
"897","2846",16985.8765481185
"898","2847",16985.8765481185
"899","2848",16985.8765481185
"900","2849",16985.8765481185
"901","2850",16985.8765481185
"902","2851",16985.8765481185
"903","2852",16985.8765481185
"904","2853",16985.8765481185
"905","2854",16985.8765481185
"906","2855",16985.8765481185
"907","2856",16985.8765481185
"908","2857",16985.8765481185
"909","2858",16985.8765481185
"910","2859",16985.8765481185
"911","2860",16985.8765481185
"912","2861",16985.8765481185
"913","2862",16985.8765481185
"914","2863",16985.8765481185
"915","2864",16985.8765481185
"916","2865",16985.8765481185
"917","2866",16985.8765481185
"918","2867",16985.8765481185
"919","2868",16985.8765481185
"920","2869",16985.8765481185
"921","2870",16985.8765481185
"922","2871",16985.8765481185
"923","2872",16985.8765481185
"924","2873",16985.8765481185
"925","2874",16985.8765481185
"926","2875",16985.8765481185
"927","2876",16985.8765481185
"928","2877",16985.8765481185
"929","2878",16985.8765481185
"930","2879",16985.8765481185
"931","2880",16985.8765481185
"932","2881",16985.8765481185
"933","2882",16985.8765481185
"934","2883",16985.8765481185
"935","2884",16985.8765481185
"936","2885",16985.8765481185
"937","2886",16985.8765481185
"938","2887",16985.8765481185
"939","2888",16985.8765481185
"940","2889",16985.8765481185
"941","2890",16985.8765481185
"942","2891",16985.8765481185
"943","2892",16985.8765481185
"944","2893",16985.8765481185
"945","2894",16985.8765481185
"946","2895",16985.8765481185
"947","2896",16985.8765481185
"948","2897",16985.8765481185
"949","2898",16985.8765481185
"950","2899",16985.8765481185
"951","2900",16985.8765481185
"952","2901",16985.8765481185
"953","2902",16985.8765481185
"954","2903",16985.8765481185
"955","2904",16985.8765481185
"956","2905",16985.8765481185
"957","2906",16985.8765481185
"958","2907",16985.8765481185
"959","2908",16985.8765481185
"960","2909",16985.8765481185
"961","2910",16985.8765481185
"962","2911",16985.8765481185
"963","2912",16985.8765481185
"964","2913",16985.8765481185
"965","2914",16985.8765481185
"966","2915",16985.8765481185
"967","2916",16985.8765481185
"968","2917",16985.8765481185
"969","2918",16985.8765481185
"970","2919",16985.8765481185
"971","2920",16985.8765481185
"972","2921",16985.8765481185
"973","2922",16985.8765481185
"974","2923",16985.8765481185
"975","2924",16985.8765481185
"976","2925",16985.8765481185
"977","2926",16985.8765481185
"978","2927",16985.8765481185
"979","2928",16985.8765481185
"980","2929",16985.8765481185
"981","2930",16985.8765481185
"982","2931",16985.8765481185
"983","2932",16985.8765481185
"984","2933",16985.8765481185
"985","2934",16985.8765481185
"986","2935",16985.8765481185
"987","2936",16985.8765481185
"988","2937",16985.8765481185
"989","2938",16985.8765481185
"990","2939",16985.8765481185
"991","2940",16985.8765481185
"992","2941",16985.8765481185
"993","2942",16985.8765481185
"994","2943",16985.8765481185
"995","2944",16985.8765481185
"996","2945",16985.8765481185
"997","2946",16985.8765481185
"998","2947",16985.8765481185
"999","2948",16985.8765481185
"1000","2949",16985.8765481185
"1001","2950",16985.8765481185
"1002","2951",16985.8765481185
"1003","2952",16985.8765481185
"1004","2953",16985.8765481185
"1005","2954",16985.8765481185
"1006","2955",16985.8765481185
