"","year","emissions"
"795","2744",9420.69346093317
"796","2745",9420.69346093317
"797","2746",9420.69346093317
"798","2747",9420.69346093317
"799","2748",9420.69346093317
"800","2749",9420.69346093317
"801","2750",9420.69346093317
"802","2751",9420.69346093317
"803","2752",9420.69346093317
"804","2753",9420.69346093317
"805","2754",9420.69346093317
"806","2755",9420.69346093317
"807","2756",9420.69346093317
"808","2757",9420.69346093317
"809","2758",9420.69346093317
"810","2759",9420.69346093317
"811","2760",9420.69346093317
"812","2761",9420.69346093317
"813","2762",9420.69346093317
"814","2763",9420.69346093317
"815","2764",9420.69346093317
"816","2765",9420.69346093317
"817","2766",9420.69346093317
"818","2767",9420.69346093317
"819","2768",9420.69346093317
"820","2769",9420.69346093317
"821","2770",9420.69346093317
"822","2771",9420.69346093317
"823","2772",9420.69346093317
"824","2773",9420.69346093317
"825","2774",9420.69346093317
"826","2775",9420.69346093317
"827","2776",9420.69346093317
"828","2777",9420.69346093317
"829","2778",9420.69346093317
"830","2779",9420.69346093317
"831","2780",9420.69346093317
"832","2781",9420.69346093317
"833","2782",9420.69346093317
"834","2783",9420.69346093317
"835","2784",9420.69346093317
"836","2785",9420.69346093317
"837","2786",9420.69346093317
"838","2787",9420.69346093317
"839","2788",9420.69346093317
"840","2789",9420.69346093317
"841","2790",9420.69346093317
"842","2791",9420.69346093317
"843","2792",9420.69346093317
"844","2793",9420.69346093317
"845","2794",9420.69346093317
"846","2795",9420.69346093317
"847","2796",9420.69346093317
"848","2797",9420.69346093317
"849","2798",9420.69346093317
"850","2799",9420.69346093317
"851","2800",9420.69346093317
"852","2801",9420.69346093317
"853","2802",9420.69346093317
"854","2803",9420.69346093317
"855","2804",9420.69346093317
"856","2805",9420.69346093317
"857","2806",9420.69346093317
"858","2807",9420.69346093317
"859","2808",9420.69346093317
"860","2809",9420.69346093317
"861","2810",9420.69346093317
"862","2811",9420.69346093317
"863","2812",9420.69346093317
"864","2813",9420.69346093317
"865","2814",9420.69346093317
"866","2815",9420.69346093317
"867","2816",9420.69346093317
"868","2817",9420.69346093317
"869","2818",9420.69346093317
"870","2819",9420.69346093317
"871","2820",9420.69346093317
"872","2821",9420.69346093317
"873","2822",9420.69346093317
"874","2823",9420.69346093317
"875","2824",9420.69346093317
"876","2825",9420.69346093317
"877","2826",9420.69346093317
"878","2827",9420.69346093317
"879","2828",9420.69346093317
"880","2829",9420.69346093317
"881","2830",9420.69346093317
"882","2831",9420.69346093317
"883","2832",9420.69346093317
"884","2833",9420.69346093317
"885","2834",9420.69346093317
"886","2835",9420.69346093317
"887","2836",9420.69346093317
"888","2837",9420.69346093317
"889","2838",9420.69346093317
"890","2839",9420.69346093317
"891","2840",9420.69346093317
"892","2841",9420.69346093317
"893","2842",9420.69346093317
"894","2843",9420.69346093317
"895","2844",9420.69346093317
"896","2845",9420.69346093317
"897","2846",9420.69346093317
"898","2847",9420.69346093317
"899","2848",9420.69346093317
"900","2849",9420.69346093317
"901","2850",9420.69346093317
"902","2851",9420.69346093317
"903","2852",9420.69346093317
"904","2853",9420.69346093317
"905","2854",9420.69346093317
"906","2855",9420.69346093317
"907","2856",9420.69346093317
"908","2857",9420.69346093317
"909","2858",9420.69346093317
"910","2859",9420.69346093317
"911","2860",9420.69346093317
"912","2861",9420.69346093317
"913","2862",9420.69346093317
"914","2863",9420.69346093317
"915","2864",9420.69346093317
"916","2865",9420.69346093317
"917","2866",9420.69346093317
"918","2867",9420.69346093317
"919","2868",9420.69346093317
"920","2869",9420.69346093317
"921","2870",9420.69346093317
"922","2871",9420.69346093317
"923","2872",9420.69346093317
"924","2873",9420.69346093317
"925","2874",9420.69346093317
"926","2875",9420.69346093317
"927","2876",9420.69346093317
"928","2877",9420.69346093317
"929","2878",9420.69346093317
"930","2879",9420.69346093317
"931","2880",9420.69346093317
"932","2881",9420.69346093317
"933","2882",9420.69346093317
"934","2883",9420.69346093317
"935","2884",9420.69346093317
"936","2885",9420.69346093317
"937","2886",9420.69346093317
"938","2887",9420.69346093317
"939","2888",9420.69346093317
"940","2889",9420.69346093317
"941","2890",9420.69346093317
"942","2891",9420.69346093317
"943","2892",9420.69346093317
"944","2893",9420.69346093317
"945","2894",9420.69346093317
"946","2895",9420.69346093317
"947","2896",9420.69346093317
"948","2897",9420.69346093317
"949","2898",9420.69346093317
"950","2899",9420.69346093317
"951","2900",9420.69346093317
"952","2901",9420.69346093317
"953","2902",9420.69346093317
"954","2903",9420.69346093317
"955","2904",9420.69346093317
"956","2905",9420.69346093317
"957","2906",9420.69346093317
"958","2907",9420.69346093317
"959","2908",9420.69346093317
"960","2909",9420.69346093317
"961","2910",9420.69346093317
"962","2911",9420.69346093317
"963","2912",9420.69346093317
"964","2913",9420.69346093317
"965","2914",9420.69346093317
"966","2915",9420.69346093317
"967","2916",9420.69346093317
"968","2917",9420.69346093317
"969","2918",9420.69346093317
"970","2919",9420.69346093317
"971","2920",9420.69346093317
"972","2921",9420.69346093317
"973","2922",9420.69346093317
"974","2923",9420.69346093317
"975","2924",9420.69346093317
"976","2925",9420.69346093317
"977","2926",9420.69346093317
"978","2927",9420.69346093317
"979","2928",9420.69346093317
"980","2929",9420.69346093317
"981","2930",9420.69346093317
"982","2931",9420.69346093317
"983","2932",9420.69346093317
"984","2933",9420.69346093317
"985","2934",9420.69346093317
"986","2935",9420.69346093317
"987","2936",9420.69346093317
"988","2937",9420.69346093317
"989","2938",9420.69346093317
"990","2939",9420.69346093317
"991","2940",9420.69346093317
"992","2941",9420.69346093317
"993","2942",9420.69346093317
"994","2943",9420.69346093317
"995","2944",9420.69346093317
"996","2945",9420.69346093317
"997","2946",9420.69346093317
"998","2947",9420.69346093317
"999","2948",9420.69346093317
"1000","2949",9420.69346093317
"1001","2950",9420.69346093317
"1002","2951",9420.69346093317
"1003","2952",9420.69346093317
"1004","2953",9420.69346093317
"1005","2954",9420.69346093317
"1006","2955",9420.69346093317
"1007","2956",9420.69346093317
"1008","2957",9420.69346093317
