"","year","emissions"
"515","2464",166.08685330754
"516","2465",166.08685330754
"517","2466",166.08685330754
"518","2467",166.08685330754
"519","2468",166.08685330754
"520","2469",166.08685330754
"521","2470",166.08685330754
"522","2471",166.08685330754
"523","2472",166.08685330754
"524","2473",166.08685330754
"525","2474",166.08685330754
"526","2475",166.08685330754
"527","2476",166.08685330754
"528","2477",166.08685330754
"529","2478",166.08685330754
"530","2479",166.08685330754
"531","2480",166.08685330754
"532","2481",166.08685330754
"533","2482",166.08685330754
"534","2483",166.08685330754
"535","2484",166.08685330754
"536","2485",166.08685330754
"537","2486",166.08685330754
"538","2487",166.08685330754
"539","2488",166.08685330754
"540","2489",166.08685330754
"541","2490",166.08685330754
"542","2491",166.08685330754
"543","2492",166.08685330754
"544","2493",166.08685330754
"545","2494",166.08685330754
"546","2495",166.08685330754
"547","2496",166.08685330754
"548","2497",166.08685330754
"549","2498",166.08685330754
"550","2499",166.08685330754
"551","2500",166.08685330754
"552","2501",166.08685330754
"553","2502",166.08685330754
"554","2503",166.08685330754
"555","2504",166.08685330754
"556","2505",166.08685330754
"557","2506",166.08685330754
"558","2507",166.08685330754
"559","2508",166.08685330754
"560","2509",166.08685330754
"561","2510",166.08685330754
"562","2511",166.08685330754
"563","2512",166.08685330754
"564","2513",166.08685330754
"565","2514",166.08685330754
"566","2515",166.08685330754
"567","2516",166.08685330754
"568","2517",166.08685330754
"569","2518",166.08685330754
"570","2519",166.08685330754
"571","2520",166.08685330754
"572","2521",166.08685330754
"573","2522",166.08685330754
"574","2523",166.08685330754
"575","2524",166.08685330754
"576","2525",166.08685330754
"577","2526",166.08685330754
"578","2527",166.08685330754
"579","2528",166.08685330754
"580","2529",166.08685330754
"581","2530",166.08685330754
"582","2531",166.08685330754
"583","2532",166.08685330754
"584","2533",166.08685330754
"585","2534",166.08685330754
"586","2535",166.08685330754
"587","2536",166.08685330754
"588","2537",166.08685330754
"589","2538",166.08685330754
"590","2539",166.08685330754
"591","2540",166.08685330754
"592","2541",166.08685330754
"593","2542",166.08685330754
"594","2543",166.08685330754
"595","2544",166.08685330754
"596","2545",166.08685330754
"597","2546",166.08685330754
"598","2547",166.08685330754
"599","2548",166.08685330754
"600","2549",166.08685330754
"601","2550",166.08685330754
"602","2551",166.08685330754
"603","2552",166.08685330754
"604","2553",166.08685330754
"605","2554",166.08685330754
"606","2555",166.08685330754
"607","2556",166.08685330754
"608","2557",166.08685330754
"609","2558",166.08685330754
"610","2559",166.08685330754
"611","2560",166.08685330754
"612","2561",166.08685330754
"613","2562",166.08685330754
"614","2563",166.08685330754
"615","2564",166.08685330754
"616","2565",166.08685330754
"617","2566",166.08685330754
"618","2567",166.08685330754
"619","2568",166.08685330754
"620","2569",166.08685330754
"621","2570",166.08685330754
"622","2571",166.08685330754
"623","2572",166.08685330754
"624","2573",166.08685330754
"625","2574",166.08685330754
"626","2575",166.08685330754
"627","2576",166.08685330754
"628","2577",166.08685330754
"629","2578",166.08685330754
"630","2579",166.08685330754
"631","2580",166.08685330754
"632","2581",166.08685330754
"633","2582",166.08685330754
"634","2583",166.08685330754
"635","2584",166.08685330754
"636","2585",166.08685330754
"637","2586",166.08685330754
"638","2587",166.08685330754
"639","2588",166.08685330754
"640","2589",166.08685330754
"641","2590",166.08685330754
"642","2591",166.08685330754
"643","2592",166.08685330754
"644","2593",166.08685330754
"645","2594",166.08685330754
"646","2595",166.08685330754
"647","2596",166.08685330754
"648","2597",166.08685330754
"649","2598",166.08685330754
"650","2599",166.08685330754
"651","2600",166.08685330754
"652","2601",166.08685330754
"653","2602",166.08685330754
"654","2603",166.08685330754
"655","2604",166.08685330754
"656","2605",166.08685330754
"657","2606",166.08685330754
"658","2607",166.08685330754
"659","2608",166.08685330754
"660","2609",166.08685330754
"661","2610",166.08685330754
"662","2611",166.08685330754
"663","2612",166.08685330754
"664","2613",166.08685330754
"665","2614",166.08685330754
"666","2615",166.08685330754
"667","2616",166.08685330754
"668","2617",166.08685330754
"669","2618",166.08685330754
"670","2619",166.08685330754
"671","2620",166.08685330754
"672","2621",166.08685330754
"673","2622",166.08685330754
"674","2623",166.08685330754
"675","2624",166.08685330754
"676","2625",166.08685330754
"677","2626",166.08685330754
"678","2627",166.08685330754
"679","2628",166.08685330754
"680","2629",166.08685330754
"681","2630",166.08685330754
"682","2631",166.08685330754
"683","2632",166.08685330754
"684","2633",166.08685330754
"685","2634",166.08685330754
"686","2635",166.08685330754
"687","2636",166.08685330754
"688","2637",166.08685330754
"689","2638",166.08685330754
"690","2639",166.08685330754
"691","2640",166.08685330754
"692","2641",166.08685330754
"693","2642",166.08685330754
"694","2643",166.08685330754
"695","2644",166.08685330754
"696","2645",166.08685330754
"697","2646",166.08685330754
"698","2647",166.08685330754
"699","2648",166.08685330754
"700","2649",166.08685330754
"701","2650",166.08685330754
"702","2651",166.08685330754
"703","2652",166.08685330754
"704","2653",166.08685330754
"705","2654",166.08685330754
"706","2655",166.08685330754
"707","2656",166.08685330754
"708","2657",166.08685330754
"709","2658",166.08685330754
"710","2659",166.08685330754
"711","2660",166.08685330754
"712","2661",166.08685330754
"713","2662",166.08685330754
"714","2663",166.08685330754
"715","2664",166.08685330754
"716","2665",166.08685330754
"717","2666",166.08685330754
"718","2667",166.08685330754
"719","2668",166.08685330754
"720","2669",166.08685330754
"721","2670",166.08685330754
"722","2671",166.08685330754
"723","2672",166.08685330754
"724","2673",166.08685330754
"725","2674",166.08685330754
"726","2675",166.08685330754
